,favorite_count,full_text,tweet_id,retweet_count
1991-10-18 17:43:21.670897665,2520,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,687807801670897664,754
1991-10-18 20:41:44.314159109,2636,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,687818504314159104,1015
1991-10-18 23:00:41.265172480,2882,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,687826841265172480,1208
1991-10-19 03:04:06.767013888,5763,13/10 I can't stop watching this (vid by @k8lynwright) https://t.co/nZhhMRr5Hp,687841446767013888,2709
1991-10-21 16:56:19.421470721,1818,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,688064179421470720,386
1991-10-22 07:30:55.151435777,2973,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,688116655151435776,841
1991-10-23 00:57:23.353796608,2228,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,688179443353796608,629
1991-10-23 09:59:16.440801280,2347,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,688211956440801280,896
1991-10-25 10:08:00.030670848,9785,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,688385280030670848,4777
1991-10-26 23:19:36.466644993,2438,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,688519176466644992,788
1991-10-27 07:06:50.804498433,2749,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,688547210804498432,756
1991-10-30 02:29:26.343622656,2338,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,688789766343622656,714
1991-10-30 06:40:35.492233216,1011,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,688804835492233216,209
1991-10-30 13:16:01.667567616,1460,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,688828561667567616,398
1991-10-31 07:27:53.864884227,2352,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,688894073864884224,742
1991-10-31 08:36:00.958271489,2220,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,688898160958271488,845
1991-10-31 11:35:34.925697024,2230,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,688908934925697024,827
1991-10-31 13:36:48.532455424,2872,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,688916208532455424,933
1991-11-03 04:42:51.370250240,2131,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,689143371370250240,552
1991-11-03 07:45:15.265683456,3229,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,689154315265683456,1075
1991-11-04 11:53:53.275777024,2697,This is Ferg. He swallowed a chainsaw. 1 like = 1 prayer 10/10 remain calm Ferg (vid by @calebturer) https://t.co/gOH51Y8Yh1,689255633275777024,1162
1991-11-04 17:20:59.254616065,1218,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,689275259254616064,263
1991-11-04 18:54:36.073582592,2103,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,689280876073582592,771
1991-11-04 19:43:39.090870273,3465,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,689283819090870272,1186
1991-11-04 21:13:39.123089408,2374,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,689289219123089408,1001
1991-11-07 12:38:02.558820352,3571,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,689517482558820352,1531
1991-11-07 23:45:36.375177216,2159,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,689557536375177216,494
1991-11-08 11:17:36.876867584,12254,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,689599056876867584,5927
1991-11-08 18:07:41.272240129,2353,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,689623661272240128,692
1991-11-09 04:02:52.465688576,10917,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,689659372465688576,4159
1991-11-09 04:46:04.914655233,3371,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,689661964914655232,998
1991-11-11 05:06:18.131935233,2282,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,689835978131935232,810
1991-11-11 16:41:26.181715968,3185,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,689877686181715968,1267
1991-11-12 00:24:46.972461056,2562,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",689905486972461056,743
1991-11-12 20:25:55.533848577,1444,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,689977555533848576,477
1991-11-13 00:51:09.801164801,1544,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,689993469801164800,488
1991-11-13 02:29:44.604450816,1505,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,689999384604450816,400
1991-11-13 04:04:20.500217858,3865,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",690005060500217856,1807
1991-11-13 06:59:36.308211712,2647,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,690015576308211712,792
1991-11-13 08:46:34.562220032,2944,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",690021994562220032,1107
1991-11-15 23:42:41.355657216,1773,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,690248561355657216,438
1991-11-17 03:26:36.616552449,1585,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) https://t.co/JjxriLqZOL,690348396616552448,549
1991-11-17 06:47:29.368465409,2781,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,690360449368465408,955
1991-11-17 10:40:19.777196032,3436,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,690374419777196032,923
1991-11-17 17:52:47.696297985,1975,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",690400367696297984,486
1991-11-20 00:32:41.306841088,2071,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,690597161306841088,646
1991-11-20 03:21:00.360429569,305,12/10 @LightningHoltt,690607260360429568,17
1991-11-20 15:13:13.829576704,1379,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,690649993829576704,300
1991-11-21 02:31:13.629138944,2449,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,690690673629138944,855
1991-11-21 13:08:43.253055490,2290,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,690728923253055488,553
1991-11-21 15:04:52.932222976,3984,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,690735892932222976,1372
1991-11-23 21:42:56.555528194,3465,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,690932576555528192,1095
1991-11-23 23:28:19.477221376,4359,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",690938899477221376,2136
1991-11-24 05:14:12.130045952,3780,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,690959652130045952,1345
1991-11-24 13:28:32.272396288,6230,We've got a doggy down. Requesting backup. 12/10 for both. Please enjoy  https://t.co/pmarb2dG0e,690989312272396288,3077
1991-11-25 17:27:51.332753408,1797,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,691090071332753408,359
1991-11-25 19:16:53.310316544,3120,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,691096613310316544,953
1991-11-28 09:51:56.024623104,2711,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,691321916024623104,707
1991-11-29 12:14:26.452082688,20364,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,691416866452082688,8195
1991-11-29 20:01:09.282295808,2793,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,691444869282295808,909
1991-11-30 00:08:29.405118465,4279,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,691459709405118464,1235
1991-11-30 06:37:21.324204033,2497,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,691483041324204032,606
1991-12-02 12:07:32.215414786,2051,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,691675652215414784,544
1991-12-03 10:42:38.957883396,3044,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",691756958957883392,1095
1991-12-03 20:44:13.716221953,8539,We usually don't rate penguins but this one is in need of a confidence boost after that slide. 10/10 https://t.co/qnMJHBxPuo,691793053716221952,4498
1991-12-04 04:18:53.922455552,4163,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,691820333922455552,1773
1991-12-06 11:01:31.282812928,3018,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,692017291282812928,1019
1991-12-06 17:52:14.689402880,3580,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) https://t.co/sRUpRpGZ3y,692041934689402880,1362
1991-12-07 21:53:10.915014657,1729,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,692142790915014656,421
1991-12-08 02:12:46.030913536,2265,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,692158366030913536,849
1991-12-08 10:10:05.137076224,2659,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,692187005137076224,876
1991-12-11 02:08:33.023332352,9828,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,692417313023332352,3717
1991-12-11 03:48:00.028966913,1556,PUPDATE: just noticed this dog has some extra legs. Very advanced. Revolutionary af. Upgraded to a 9/10,692423280028966912,245
1991-12-12 09:35:51.048294401,1943,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,692530551048294400,449
1991-12-12 10:55:07.825213440,3369,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,692535307825213440,1452
1991-12-12 20:15:18.515392513,4573,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,692568918515392512,1647
1991-12-14 23:13:21.762250755,7182,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",692752401762250752,3885
1991-12-15 20:16:06.163931137,3029,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,692828166163931136,943
1991-12-16 14:37:08.850999298,2399,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,692894228850999296,866
1991-12-16 16:40:01.640583168,1882,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",692901601640583168,649
1991-12-16 17:51:02.751522816,2563,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,692905862751522816,941
1991-12-16 21:32:23.163629568,2817,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,692919143163629568,799
1991-12-18 22:30:43.459342336,1974,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,693095443459342336,495
1991-12-19 02:17:14.023534592,1808,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",693109034023534592,658
1991-12-19 15:14:46.491000832,8300,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,693155686491000832,3421
1991-12-20 12:23:27.727280129,3016,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",693231807727280128,786
1991-12-20 21:00:51.218264065,2351,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,693262851218264064,536
1991-12-20 22:11:01.318012928,2515,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,693267061318012928,877
1991-12-21 01:58:40.173801472,3543,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,693280720173801472,1326
1991-12-23 11:11:05.285931008,1874,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,693486665285931008,675
1991-12-24 13:44:54.167244802,1725,"Personally I'd give him an 11/10. Not sure why you think you're qualified to rate such a stellar pup.
@CommonWhiteGirI",693582294167244800,273
1991-12-24 16:07:23.962331137,5334,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,693590843962331136,2114
1991-12-25 00:57:39.251335168,1627,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,693622659251335168,397
1991-12-25 02:59:35.228977152,2584,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,693629975228977152,856
